,publishedAt,authorDisplayName,textDisplay,likeCount,Label
664,2019-11-10T12:29:35Z,KENDO BINO Æ,"<a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=17m51s"">17:51</a> lavatory nya dimana nya",1,
665,2019-11-10T12:19:25Z,KENDO BINO Æ,"<a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=23m22s"">23:22</a>",0,
666,2019-11-08T11:20:49Z,Marchelia Naafillah Verterry,Terimakasih sangat membantu? dan dijelaskam secara detail,1,
667,2019-11-08T06:10:03Z,bagus angkasa,kak kalo masi pelajar gimana? yg gak ada KTP . Makasii,1,
668,2019-11-05T09:39:15Z,Lanange Jagad,Tadi tiket yang dipegang sblm dpt boarding pass kita print sndiri atau emg di counter nya?,1,
669,2019-11-05T09:34:41Z,Lanange Jagad,"Mantep detail banget, baru kali ini ada tutorial paling detail",1,
670,2019-11-04T14:38:43Z,Dek bom Youtube,"Kak kalau belum punya KTP,SIM,dan yang lainnya gimana?",1,
671,2019-11-04T08:33:14Z,fendy law,APA CUMAN SAYA YANG DIATAS RUMAH SAYA JADI JALUR LANDING PESAWAT DI BANDARA SUKARNO HATTA..TIAP 3 MENIT SEKALI LIAT PESAWAT TURUN DAN KEBISINGAN MPE BOSEN...TAPI BELOM PERNAH SAMA SEKALI NAIK PESAWAT!!!!WKKWKWKWKWKWK,6,
672,2019-11-03T10:12:16Z,Ozan Official,Kalau persyaratannya make KK atau kartu pelajar bisa ngga kak??,2,
673,2019-10-30T13:18:20Z,Kö 20,Tutorial gk ada artinya ketika lu dah terbang ketemu cuaca kurang baik maka dipikiran lu hanya bisa pasrah. Dan berdoa nyawa serasa 50% ditangan tuhan 50% di tangan pilot gw dah ngalamin.,5,
674,2019-10-28T09:41:45Z,Dinda Anggraini,Bang kalo penumpangnya masih pelajar trus untuk pengganti KTP itu apa ya?,1,
675,2019-10-28T09:06:34Z,al aziz,"idungnya langka, maaf",1,
676,2019-10-28T05:37:11Z,Radit a team,"kalau pake ktp yg bukan elektrik tapi ,masih berlaku ,bisa ga kk ?",1,
677,2019-10-27T04:11:44Z,angga dwi prasetya,"Cukup membantu penjelasannya,<br>Namun sy ada 1 pertanyaan lagi.<br>Bagaimana jika kita ada tiket untuk 1x transit.<br>Misal ingin ke jepang transit di singapore.<br>Apakah kita perlu keluar lewat kedatangan inter, dan menunggu untuk ambil bagasi 20kg lalu berpindah untul checkin ulang ke tujuan selanjutnya atau bagaimana ?",3,
678,2019-10-27T01:20:14Z,Danik L,Pak cara mencari pesawatnya gimana ya? Apakah ada nomer pesawatnya?,1,
679,2019-10-27T01:14:54Z,Danik L,Sangat bermanfaat,1,
680,2019-10-26T08:30:09Z,adex herue,Untuk milih tmpat duduk nya bayar lagi tidak?,1,
681,2019-10-22T03:20:07Z,leehy_ p,Trimakasih byak ka ikhwan videonya bner2 bermanfaat buat aqu pribadi yg blum pernah naik pesawat.. ?????? ka aqu rencana mau keluar negri &amp; orang tua mau ikut antar.. Batas antar kluarga tuh sampai mana ya ka?  Saat chek in kah?  Trimakasih ka ikhwan??,1,
682,2019-10-21T18:14:26Z,O M A I,"Gw nonton ini karna rabo mau ke jkt naek pesawat dri lampung  ahahhaa btw gmna yaa kalo mabok udara auto maluu dongg, dan gmna cara make sabuknya wkwkkww",0,
683,2019-10-20T15:32:50Z,Neli Tresnawati,Mw pertama kali ato ke brp kali nya naek pesawat. Sm aja rasa nya deg2an mw landing ato take off.. Stress??.. enak nya klo dapet fasilitas yg udh sm paket makan..,4,
684,2019-10-20T10:33:09Z,Linda Febrianti,"Boleh curhat dong... Jadi konten ini salah satu yang jelas bgt ketimbang yang lain , sangat rinci dan tidak bertele-tele.. yang bagian aku kurang paham sebenernya yang bagian  check in boarding pass nya soalnya bingung banyak pilihan ternyata setelah lihat ini udah bener bener paham... Terimakasih kak....",12,
685,2019-10-20T05:22:56Z,Erick Immanuel,Wajib nyoba nih naik pesawat dari Jakarta ke Bandung,2,
686,2019-10-19T14:38:26Z,Muhammad Taufan,Mas ihwan klu tgl ktp udh gk berlaku bisa gak soal nya udh elektrik ktp saya saya udj urus ke rt katanya udh seumur hidup jadi gk usah diperpanjang apakah bisa naik pesawat?,1,
687,2019-10-19T02:09:57Z,YT Kajian Ustadz,"Saya pernah hampir telat check in bg,karna sodara BAB dulu,tinggal 5 menit lagi waktu itu check in saya,untung aja BAB nya di toilet bandara,belum sempat ketinggal pesawat sih,wkwkwk",0,
688,2019-10-17T11:13:46Z,KENDO BINO Æ,Ini di bandara <br>À husein sastranegara bukan,2,
689,2019-10-15T13:58:18Z,Siha Aihu,gimana ka cara ngilangin rasa takut naik pesawat,2,
690,2019-10-15T04:07:53Z,Nanda Senyo,Belum Pernah Sama sekali...<br>Jadi Minder naik Pesawat...,2,
691,2019-10-14T07:58:37Z,Fauzi Perwira,Mas saya liat mas di menara mulia. Kerja disitu ya,1,
692,2019-10-13T10:40:49Z,Azzahra Nur Ashila,"mf bang kalo.untuk anak usia 2,5 thun n 6,5 tahun it duduk masing masing atw gmn....?",1,
693,2019-10-11T23:16:09Z,Rio Muhammad Zakaria,Ada yang mau berangkat ke kualalumpur malaysia gak? Kalau ada kita barengan berangkatnya dari jakarta.. aku belum pernah naik pesawat.. jadi gak tau harus dari bandara halim atau bandara soetta.. yang berpengalaman tolong infonya di WhatsApp 085723426021,1,
694,2019-10-11T20:15:27Z,Sum Ting Wong,This is really helpful! Keep up the great work kak ????,13,
695,2019-10-09T09:14:30Z,Ridho Kahfi,Bang bukannya halim bukn international ya?,1,
696,2019-10-07T09:13:02Z,The Franizka,Kalo yg blm punya KTP gmn,1,
697,2019-10-06T18:46:03Z,Yohan Hadiyono,Nah ini baru detail..good..<br>Saya mau nanya tp..untuk anak2 dr umur brp yg sudah boleh naik pesawat?apakah harga tiket sama?dan klo dalam negeri gak perlu pasport kan?hanya ke luar negeri aja yg perlu pasport?,3,
698,2019-10-02T05:29:50Z,Arthur Koten,Bang apakah naik pesawat enak bang,1,
699,2019-09-30T13:46:09Z,Ririn Novita,Bank tanya dong..naik citilink bawa koper 18&quot; + bawa ransel isi laptop doang masih boleh ke kabin kah?,1,
700,2019-09-30T10:27:05Z,Suwarno St,"Bang berat beban yg bisa masuk kabin itu brp ya, misal mau bawa tas laptop dan satu tas berisi perlengkapan yg ringan gitu bisa masuk g ke kabinya",2,
701,2019-09-28T08:58:01Z,Bagus Glondong,Pertama naik pesawat rasa nya itu <br> senang sama takut,1,
702,2019-09-24T00:35:31Z,Heri Widi,Nice tutorial mas Ikhwan....mudah2an kita bisa bertemu. Semoga selalu aman selamat lancar dan barokah....??????????,0,
703,2019-09-22T04:38:53Z,adam nurfaisa,Bang ikut donk naik pesawat yg ke bandung pakai ATR,0,
704,2019-09-16T13:18:59Z,Ghani 19,Sangat bermanfaat.. Sukses trus bro... Jd pngen naek peswat.. Wkwkkk,1,
705,2019-09-15T02:31:58Z,Yunitaap 19,"Kak buat yang bawa koper terus mau dimasukin bagasi itu kn ditimbang dlu. Nah abis ditimbang, kopernya ditinggal di konter check in atau bagaimana ?",4,
706,2019-09-14T03:08:24Z,yash bbygurl,kalo dicitilink ada barang ditaruh dibagasi ada biaya tambahan ga? kalo ada brp?,1,
707,2019-09-13T15:45:50Z,Siti Marsitoh,Kak boleh bawa power bank gak?,1,
708,2019-09-13T09:00:24Z,Nia Rosliana,"Pengalaman naik pesawat saat itu dari JKT-DPS naik Lion Air... karena memang suka dgn dunia aviation happy2 aja walau kadang deg degan dikit pas ada guncangan sedikit ketika di dlm pesawat karena kena awan, rasanya kayak ada polisi tidur kalo di darat ????",1,
709,2019-09-12T18:23:35Z,Leni hartatii,"Aku baru mau naik pesawat Citilink nanti siang jm <a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=12m45s"">12:45</a> dari Soekarno Hatta ke Yogjakarta, gk ngerti caranya dsna nanti gmn ya bang susah atau gk ya kira&quot;? Cz Soekarno Hatta kan gede bngt bandara nya??",1,
710,2019-09-12T15:04:05Z,mainona mai,Kak gimana caranya biar tahu itu pesawat yg bakal dinaiki?,3,
711,2019-09-10T17:14:56Z,IRFAN PURBA,SUMPAH TUTORIAL NAIK PESAWAT TERLENGKAP <br><br>PROUD OF YOU BANG,376,
712,2019-09-06T23:54:25Z,brb media,Jadi saya pertama kali naik pesawat pas ditutup pintu nya langsung seperti susah bernafas gitu trus pas tae off jambakannya luas biasa,1,
713,2019-09-06T12:03:24Z,DAN,"Udh 3 kali naik pesawat. Pas yg ke empat dpt tiket grtis untuk ikut pelatihan malah sy udh sakit krna takut naik pesawat. Malamnya nda bisa tdr, tangan kaki dingin. Ngebayangin smwanya deh, paginya ortu dan sy putusin batal pergi. Aduh pdahal udh prnah naik pesawat. Smpe skrg nyesel deh g jadi pergi.",0,
714,2019-09-05T14:42:44Z,Siri Wahyuni,Makasih,2,
715,2019-09-02T10:15:42Z,Mar Yani,Suka dedekan setelah punya anak,1,
716,2019-09-01T12:57:25Z,Ima Siregar,"Ramah,sopan, tutorial nya suka  banget pokoknya.. sukses sllu bg ??",1,
717,2019-09-01T11:15:02Z,Endah Tri Nugraheni,Itu beneran jakarta,1,
718,2019-09-01T06:47:37Z,Ratu Itoh,Jadi ingat italia dulu,1,
719,2019-08-29T05:43:31Z,Ira Munirah,Murah bangat 300 ribu,1,
720,2019-08-27T16:49:26Z,Dirga Tobing,Mas kalo kita kan sudah siap ngambil boarding pass<br>Saat mau ke gate kita akan jumpa<br>Sama security check yg ke 2 mas. <br>Lalu setelah selesai kita ke gate mas gitu?,1,
721,2019-08-26T08:25:33Z,Amsir Batubara,"Saya pertama kali naik pesawat yaitu Air Asia <br>No.Penerbangan:QZ104<br>Seat:23 D<br>Airbus 320<br>Pengalaman itu  dari Medan (KUALANAMU INTL AIRPORT)<br>KE  Penang (PENANG INTL AIRPORT)flight saya jam <a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=09m00s"">09:00</a> itu adalah pengalaman pertama kali naik pesawat.Saat Boarding Saya merasa sangat senang sekali karena saya baru kali ini saya naik pesawat yaitu dengan pesawat Airasia <br>         THANK YOU AIRASIA<br>               QZ104",0,
722,2019-08-26T01:09:59Z,rintant arini,"Pertama kali naik pesawat Lion air Jkt- denpasar, tiketnya dibeliin kantor, berdoa ga berenti2,, deg2an dari seminggu sebelumya :) . Pas take off, cuma merem ga berani liat, duduk selalu kursi tengah , ga berani deket jendela. sepanjang perjalanan berdoa terus padahal ga kenapa2 juga :P terlalu parno. Pas udah landing rasanya legaaaa banget, ampe terharu udah bisa naik pesawat hahahahaa. Sekarang kalo naik pesawat, milih duduknya pas deket jendela biar bisa liat pemandangan :) .",3,
723,2019-08-25T08:46:02Z,Andri Yan,informasi yg jelas dan bagus terima kasih bang,1,
724,2019-08-24T16:50:22Z,Wahyu Prastiyo,Ukuran pesawatnya setara dengan jetbus hdd :-),1,
725,2019-08-23T04:14:07Z,Rifai Setiyawan,"Sya beli ke <a href=""http://tiket.com/"">tiket.com</a> kok ngga ada letak terminla nya ya..",1,
726,2019-08-20T03:50:52Z,Galih Adisaputra,Percaya ga percaya saya lulusan penerbangan dan belum pernah naik pesawat. Bulan depan mau ke cgk pengen naik pesawat tapi bingung wwkk,1,
727,2019-08-19T04:21:00Z,Haji Anas,Murah 300 mah...,1,
728,2019-08-16T01:21:30Z,Fazriel Izwan,Lu,0,
729,2019-08-03T17:43:16Z,koboy alig,Kalo ga punya ktp gmna nih,1,
730,2019-08-03T13:06:06Z,Sofyan,Kak emank naik pesawat harus pke ktp??<br>Aku kan blun punya ktp,1,
731,2019-08-01T12:01:20Z,•Jann :3•,Boleh nanya ngak??? Apa boleh bawah air airan gitu? Kyak minuman.??,1,
732,2019-08-01T09:30:54Z,rafi kun 2,"Wah, murah ya,<br>Cilitink tetap tidak mengecewakan",1,
733,2019-07-30T14:52:05Z,Dam Cahya Mahar,Kak kalo bawa anak balita harus bawa identitas juga?<br>KK atau akte kelahiran anak?<br>Terus yg asli atau fotocopian?<br>Terima kasih &amp; mohon infonya.,1,
734,2019-07-30T12:18:04Z,Vanclaz,Bagaimana cara menentukan harus lewat belakang ada depan ??,1,
735,2019-07-29T11:01:40Z,eva na,"Bismillah, semoga jadi terbang ke Korea. Bismillah juga, semoga bisa jadi Pramugari Garuda Indonesia. Amiinnn?",3,
736,2019-07-29T05:45:04Z,fakhriyya,"Saya dari umur 2 tahun sudah sering sekali naik pesawat sampai sekarang, jadi saya biasa aja naik pesawat,tapi pengalaman terseru itu Waktu naik pesawat Emirates ke Dubai",1,
737,2019-07-28T13:19:59Z,Resman Jr,Bang terbang ke apt pranoto dong plis,1,
738,2019-07-28T11:05:40Z,FARM HAMS,"Pengalaman naik pesawat saya yg pertama dari soeta - dong mueang bangkok, naik air asia.. Yg kedua dari soeta - Kuala lumpur, naik malaysia airlines.. Alhamdulillah lancar penerbangan, perbedaannya pnerbangan domestik dan international cuma di pemeriksaan imigrasi aja ????????",1,
739,2019-07-28T05:24:11Z,Sixone,Bikin Tutorial naik odong2 juga,1,
740,2019-07-27T07:53:24Z,Restu Arya Wijaya,Kalo belum punya KTP apa bisa pake Kartu Pelajar ??,1,
741,2019-07-25T10:57:12Z,Ruly jihan Pratiwie,Ada langgaran dan ada pasal nya jika ambil gambar / video di area security check point atau di daerah tertentu .. tolong di perhatikan lagi.. jangan asal ambil harus ada seijin dulu mas,2,
742,2019-07-23T16:16:35Z,vanesa payung allo,Makasih kak doain senin mau berangkat ke jogja sendiri dan naik pesawat makasih tutornya??,1,
743,2019-07-22T04:18:27Z,Muh Arif,kok gw yg deg degan yah ??,1,
744,2019-07-21T02:27:54Z,Java Timeline,"Pengakuan Pilot Citilink Saat PENDARATAN Pertama BANDARA YIA Yogyakarta <a href=""https://youtu.be/2mmNg5B0oX4"">https://youtu.be/2mmNg5B0oX4</a>",0,
745,2019-07-20T01:57:24Z,Nepil Six,Kak kalau masih pelajar belum punya KTP bisa pake akte kelahiran,0,
746,2019-07-18T01:38:54Z,Fellia Widya Pangestika,"Ka, aku belum pernah naik pesawat, bulan depan ada rencana naik pesawar dari jogja ke makassar. Bisa gak ke kabin pesawat bawa makanan kayak oleh oleh gitu? Hehe",2,
747,2019-07-17T05:08:23Z,Daniel-,"Pas aku pulangkampung Pas masih kecil aku teriak kita sudah sampai kita selamat, Kita sampai dilabuan bajo",1,
748,2019-07-15T08:54:18Z,Fajar Gintings,Jadi inget pertama kali naik pesawat gk tahu kapan eh pernah atau enggak ya atau pas naik itu lagi mimpi ????,2,
749,2019-07-12T08:24:28Z,nisa mau,"Nonton ini karna belum pernah naik pesawat sendiri,padahal udh bbrapa kali naik pesawat,tapi masi deg degan juga dikarenakan naik pesawatnya sendiriaan,ohiya bang ikhwan, mau tnya dong itu tiketnya ga perlu di print dari rumah kan yaa??",0,
750,2019-07-12T03:53:19Z,Fikriimnida,"Mohon maaf kak baru lihat vidionya,Kak saya mau nanya untuk pelajar yg belum memiliki ktp apabisa  nunjukin identitas,memakai kartu pelajar kak?",2,
751,2019-07-11T17:05:24Z,Andika Pratama,"Bang maaf baru komen soalnya baru Nemu ni video<br>Kalau anak anak di bawah 15tahun bisa gak tapi naik busines class,first class please jawab",2,
752,2019-07-11T15:06:24Z,Fathma nailatul Azizah,Kk Pas naik pesawat nya brti harus pake mode pesawat ya kak?,2,
753,2019-07-11T00:43:23Z,Yuli Saputro,kalo mau naik pesawat tapi takut ketinggian gimana ya?,1,
754,2019-07-11T00:18:30Z,liimsyah 388,Rumah deket bandara . Jarak kurang dari status meter . Tapi ngak pernah naik pesawat . Bunyi nya aja yg tiap subuh Brisik.,1,
755,2019-07-10T09:38:07Z,Amelia Widjaja,MAS IKHWAN CITILINK NYA PESAWAT NYA ATR ATAU JET,2,
756,2019-07-08T17:25:25Z,prameswara Swara,Tahun 1995 - dulunya maskapai Merpati Halim Pk Bandung tarif  Rp 57.000,1,
757,2019-07-08T11:36:21Z,septya nurrahmadhani,Makasih kakkk,1,
758,2019-07-08T05:15:31Z,Fathma Nailatul,Insyaallah Desember terbang dr Juanda ke Kendari semoga jadi terbang aminn,2,
759,2019-07-08T00:31:20Z,Sambel bumbu banjendal,Bang aku masih bingung dan takut ketinggalan soalnya aku belum punya KTP apakah kalo blm punya KTP bisa bang,2,
760,2019-07-05T18:31:35Z,syamsul hadi,Untuk bagasi kena berapa perkilonya ka?,1,
761,2019-07-04T15:05:18Z,Wendelin,Bang biasanya visa negara mana yg bagus,0,
762,2019-07-04T15:02:41Z,Wendelin,Biasanya aku datang 5 jam sebelum terbang jadi ikan asin disana untung ada tempat makan kalo ga bisa jadi ikan asin disana,1,
763,2019-07-03T07:45:35Z,Rahmi Ferida,kursinya 2 ya gak 3 kayak maskapai lainnya,1,
764,2019-07-02T13:42:10Z,Resky Amelya Sari,"sangat membantu videonya saya ulang putar terus??,, 3 hri lgi mau ke makassar ut tes dan perasaan sy msih takut bngt, blm prnh naik pesawat tpi sy suka ntn video perjalanan dgn pesawat2 gtu",2,
765,2019-07-01T14:47:26Z,Fayza Rasya,"Mas Ikhwan mau nanya dong, kemarin kan aku beli tiket pesawat citilink BTH-PKU  di website citilink langsung harga yang tertera itu IDR 688.700-, terus waktu mau bayar harganya turun jadi IDR 501.900-, padahal kalau di traveloka atau <a href=""http://tiket.com/"">tiket.com</a> itu harganya tetap IDR 688.700-, gak turun. Itu bagaimana mas?",1,
766,2019-06-29T06:28:55Z,Darnus Mario,Makasih ka ikwan  atas bantuan nya ....,1,
767,2019-06-28T14:59:01Z,Dzakky Ibnu,Bng sya dri daerah p.bun pengen merasakan naik pesawat??......gimana yaa rasannya pasti enak??,0,
768,2019-06-28T14:47:35Z,Dudi Abigail,"Gw udah lima kali naik pesawat, sampe sekarang masih takut aja klo udah take off, takut tiba tiba Mesinnya mati, takut tiba tiba sayapnya copot, sehingga pesawatnya jatuh, pas pesawatnya berbelok langsung takut kehilangan keseimbangan",0,
769,2019-06-26T14:25:51Z,Muhammad Hilal Al - Islamy,"Perdana naik pesawat saat - saat landingnya Kak Ikhwan. Telinga sakit banget, kira - kira gimana cara menguranginya ya?",1,
770,2019-06-25T05:10:22Z,El Fatih Asshidiq,Untuk hp non aktif dan aktif didalam pesawat kapan aja ka??,0,
771,2019-06-25T02:24:17Z,Hakim,Kalo usia 14 diperbolehkan naik pesawat sendiri gak bang?,0,
772,2019-06-25T00:38:15Z,Al Muntazar,Makasih bang ...,1,
773,2019-06-24T15:34:22Z,Wordyka Nainggolan,Mantap,1,
774,2019-06-24T14:57:58Z,??Restu,Pengalaman brkesan?? Pertama kali? <br>Muntah????,1,
775,2019-06-23T09:38:04Z,Putut Anindito,bagus,1,
776,2019-06-23T07:58:49Z,21-150 Haris Fadhillah Nasution,Orang mana bang?,1,
777,2019-06-23T05:57:32Z,jung soo ra,disitu kan pesawatnya banyak .nah cara kita tahu pesawat yg akan kita naikin gimana?,3,
778,2019-06-22T00:39:23Z,Ndut 87,"Hallo kak, gw walopun udah berpuluh2 kali naek pesawat baik luar maupun dlm negeri, sampe skrg selalu takut pas take off sama landing , hahahha... sukses kak youtube chanel nya yak",4,
779,2019-06-21T03:30:17Z,Dion Apriliano,Sekali&quot; dong mas iwan dari soetta ke a.yani semarang hehehe,2,
780,2019-06-20T16:37:57Z,Da Jo,pak bisa coba dari bandara soetta ngak.,0,
781,2019-06-20T06:19:29Z,Juan Rumambi,terima kasih.. sedikit2 mulai ngerti??,1,
782,2019-06-20T04:43:27Z,Leothegamerrabbit,Ikwan menurut ku kalau naik pesawat lion air itu harus serahkan pada tuhan krn tau kita ini selamat atau tidak dalam perjalanan,0,
783,2019-06-20T04:32:41Z,Leothegamerrabbit,pertama kali naik pesawat  yg paling penting itu serahkan pada tuhan tau kita ini selamat   jangan pikir pesawat ini akan jatuh padahal belum tentu pesawat ini jatuh pesawat byk ada di dalam negri luar negri,0,
784,2019-06-19T06:14:35Z,Moh Susilo,"Terima kasih mas infonya. Bagi yang ingin tahu penerbangan di Eropa, silakan meluncur ke vlog sini ya, makasih <a href=""https://youtu.be/sYU0ZGLBw_I"">https://youtu.be/sYU0ZGLBw_I</a>",0,
785,2019-06-18T08:53:03Z,To Thee,"Bang mau nanya, kalo misalkan saya ke bandara bawa gunting , jaarum jahit, lalu disita. Terus pas nyampai di bandara tempat tujuan, dikembalikan gak ya?atau bagaimana..?",1,
786,2019-06-14T15:12:05Z,si ha,Menegangkan,1,
787,2019-06-12T09:42:53Z,CYRUS Gaming,Jangan lupa bang Mode pesawat nya belum dihidupkan wkwkw,1,
788,2019-06-10T17:10:57Z,Usman Ari,"Assalamualaikum Ka, mau nanya, kan kalo misal angkutan barang kita di kasih 20kg buat di bagasi, terus apakah kita masuk ke pesawatnya itu bisa bawa barang lagi? Misalnya bawa tas berisi laptop. Makasih ka sebelumnya.",3,
789,2019-06-10T08:01:02Z,Afrin Ruby,Pengalaman pertama saya naik pswat. Dari Jakarta ke Semarang. hbs take off makan Kacang .Kacang blm habis udah landing. hahaha Cepat skali.,2,
790,2019-06-01T07:27:43Z,Devi dwi,"Kak aku mau tanya semisal kita mau liburan nah otomatis bawa barang bawaan kaya koper gitu kan, nah itu di periksa nya di counter sambil cetak boarding pass ya atau gimana? Nah trus kalo udah di periksa , koper kita di bawaa sama kita ke peswat nya, (seperti tas kecil yg boleh masuk bagasi kan di bawa sama kita ) atau di bawa sama petugas nya klo koper itu ka ?<br><br>Trus ya kak kalo pengambilan koper setelah sampai ke tempat tujuan, itu ke counter pesawat kita lagi atau gimana ka ?<br>Aku ga paham belum pernah soal nya<br><br>Mohon di balas ya kak <br>Makasih",0,
791,2019-05-29T05:04:00Z,Adhe Ryansyah,Bang Give Away Tiket Gratis Bagi Yang Belum Pernah Naik Pesawat wkwkww,2,
792,2019-05-28T09:42:49Z,Sintong Manurung,"<a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=18m18s"">18:18</a> itu sijalak harupat ya? Stadion Persib?",4,
793,2019-05-26T22:50:22Z,Ganis Filma,Jdi klo masi dibawah umur yg gapunya ktp gimana? Seriusnanyaa,2,
794,2019-05-25T18:00:12Z,Al Fanzi,bg saya kemarin kehilangan ktp di rantau.. pakai fc ktp bisa ngk?<br>atau pakai kk gitu..bisa ngk bg,0,
795,2019-05-25T04:50:33Z,arkananta,Kalo belum punya ktp bagaimana?,1,
796,2019-05-25T04:11:04Z,Global Cell,Kapan naik  Nusantara air,0,
797,2019-05-23T18:58:28Z,Muhammad Iqbal Awwalul Amri,Pilih kursi pada waktu check in apa dikenakan charge?  Kok di app seperti traveloka kok dibebankan?,0,
798,2019-05-22T23:37:58Z,Believe Ajah,Bayar gak bagasinya Citilink? Brapaan?,1,
799,2019-05-22T22:44:49Z,Nazmi Harada,Bang cara tau terminal keberangkatan kita gmn sih bang,1,
800,2019-05-22T19:24:17Z,shavira ambami,jelasss bangettt.... senenggg,1,
801,2019-05-22T16:44:30Z,Enji official,Ka biar kita tau pesawat yg akan kita naiki gmna?  Dan bagasi itu di taro sendiri apa gmna ka?,1,
802,2019-05-20T10:22:11Z,Davha Rizqy,Bang naik pesawat lion parcel dong kayak pesawat lewat tadik wkwkkwkwkwkwk,1,
803,2019-05-20T03:49:39Z,Bintang Agastya,Keren,0,
804,2019-05-19T01:56:22Z,Aulia Maharani,"jelas banget, detail banget, jd sangat membantu...",1,
805,2019-05-18T05:51:03Z,Sherien Kieke,"Lengkap bgt, gud job",1,
806,2019-05-17T22:28:23Z,bam,Maksimal berat barang di kabin berapa bang,0,
807,2019-05-17T19:10:25Z,Hang_Jebat,"mau tanya om.. citilink bagasinya berbayar apa tidak? soalnya saya lihat di <a href=""http://tiket.com/"">tiket.com</a> yg saya pesan dapet 20kg buat bagasi.. nah itu bayar apa tidak ya?",0,
808,2019-05-17T17:30:28Z,Hawans Kinn,Mau tanya kalo 2 tas 45 l penuh+tas kecil isi hanya pb hp 2 dompet. Apa itu melebihi 7 kg dan biayanya berapa kira2.,0,
809,2019-05-16T11:18:01Z,Sofia Adira,Dulu pas pertama kl naik pesawat tegang banget.keringet dingin saya juga pertama kali naik pesawat  citilink rute medan -jakarta dengan pesawat AIRBUS  saya belum pernah naik pesawat selain citilink,1,
810,2019-05-16T08:04:23Z,Ferry Febriandika,"bang mulai dr kapan jkt bdg bisa ditempuh pake pesawat? maskapai apa aja bang yg bisa tempuh jkt bdg? sumpah aku baru tau. kalo kayak gini mah mending naik pesawat dibanding bawa mobil sama aja isi bensin boros juga, belom macetnya ga karuan. makasi infonya bang????????",0,
811,2019-05-14T13:46:27Z,punya aku,batik bisa check in online ga sih mas? klo bisa trs cetak boarding pass sendiri di bandara?,1,
812,2019-05-13T22:54:01Z,Puji Rahmawati,Bang naik air mauritius a330neo,1,
813,2019-05-13T18:39:20Z,Andri Hermawan,"Pertama kali naik pesawat, pas lepas landas rasanya seperti naik rollercoaster. Campur aduk! Hahahaha. Nggak akan pernah lupa rasanya.",1,
814,2019-05-13T11:57:49Z,25_nanda desyyanti,"Waktu naik pesawat,jujur enak an citilink dibanding lion air karena pas mau lepas landas itu cepat citilink drpada lion air",6,
815,2019-05-12T06:49:11Z,12kk Arshita Widya Puspita,Kak ada rencana mau terbang ke lampung ngga nih??,1,
816,2019-05-12T03:44:54Z,Rasya Triandra,"itu kayakny ak yg jdi penumpang citilink pk-glz soalnya jga  <a href=""http://tiket.com/"">tiket.com</a> livery dan ke jogja",1,
817,2019-05-12T00:50:26Z,Ari Karuniawan,"pramugarinya cantik ,, g d interview dulu mas ikhwan",1,
818,2019-05-12T00:23:27Z,New Grey,Pesawatnya kecil banget!!!??????,1,
819,2019-05-11T21:54:16Z,Andy Rizky,Bang kalo kaya gw yang pelajar belum punya KTP itu pake Apa?,2,
820,2019-05-11T00:55:54Z,Paman Sam,Sukses terus kak!,1,
821,2019-05-10T23:31:20Z,Agus Selamet,"Mas ? Video anda ada iklannya ,kalau video sudah disisipi iklan pemilik video sudah dapat bayaran dari youtub ya?",1,
822,2019-05-10T22:18:02Z,Dian Sukma Fitrianti,Wkwk gue nonton video naik pesawat because tgl 23 mei bakalan flight sendirian ke bangka belitung asli deg deg an  dan ini video pertama yg gue tonton dong wk tp sayang nya ini bukan dari soekarno hehee,2,
823,2019-05-10T17:30:03Z,Nathanael Octavianus,"Penerbangan pertama saya itu tahun 2007, dengan rute CGK-DPS naik SJ...wkwkwk. Dulu SJ masih pake 737-200 jadi kesannya agak outdated gitu plus lagi takut2nya juga soalnya tahun itu lg banyak2nya pesawat kecelakaan di indonesia",1,
824,2019-05-10T09:52:57Z,Maggie Sutanto,"Jadi.klo milih seat ga bisa di <a href=""http://tiket.com/"">tiket.com</a> ya ka? Pilih seatnya pd saat checkin?",1,
825,2019-05-09T22:42:23Z,Tatang Husaini,Di panggilnya gimana mas suaranya,3,
826,2019-05-09T09:54:42Z,Tan Jin kiat,Hi Bro nice flight on citylink air,1,
827,2019-05-09T03:15:40Z,Natanael Nico,Kurang deket kameranya,0,
828,2019-05-08T08:09:51Z,Fillamori 95,Kak sekali² ke daerah timur dongg,3,
829,2019-05-08T07:36:25Z,Cuma iseng,"BERMANFAAT BANGET , KERENA GUE GA PERNAH NAIK PESAWAT. PENGEN NAIK PESAWAT TAPI GANGERTI STEB BY STEBNYA",1,
830,2019-05-08T06:43:49Z,Cindi Oktavia Prastika,Kenapa aku baru nemu chanel sekeren ini:(((,1,
831,2019-05-07T22:17:20Z,Dina Syuryana,"Menit Ke <a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=18m37s"">18:37</a> Ada Pesawat Yang Lihat Like",5,
