,text,label,clean_teks
228,"Beberapa kali terbang dengan Citilink adasatu dua kali yang delay kali ini dipikiran saya mungkin delay juga ternyata waktu boardingnya 5 menit lebih cepat krn padatnya lalu lintas penerbangan di bandara Soekarno Hatta, walaupun pada saat take off harus mengantri krn padatnya lalu lintas penerbangan ternyata landing di Ngurah Rai sesuai schedule.Bravo Citilink",1,kali terbang citilink adasatu kali delay kali pikir delay boardingnya menit cepat padat lintas terbang bandara soekarno hatta take off antri padat lintas terbang landing ngurah rai sesuai schedulebravo citilink
229,Sangat seneng sekali terbang dgn citilink. Cuma sayang sedikit delay dr jadwal yg ditetapkan. Pdhl biasany citilink ga pernah delay. Tp overall saya sangat senang dgn citilink. Staff2nya ramah2 dan helpfull.,1,senang terbang citilink sayang delay jadwal tetap biasany citilink delay overall senang citilink staffnya ramah helpfull
230,"penerbangan-nya tepat waktu dan staf-nya ramah, proses check in yang cepat dan kita juga bisa self check in di bandara",1,terbang staf ramah proses cek in cepat self cek in bandara
231,"Baik, ada penawaran makanan di kabin dengan harga murah. walau belum mencoba karena masih pada puasa, ga enak kalau makan sendiri. Jadwal perlu diubah kayaknya? karena dari SPG sudah ada pemeriksaan runway setiap jam 15.00 - 15.30, sementara ETD Citilink jam 15.10, dan selalu dapat SMS bahwa penerbangan maju.",1,tawar makan kabin harga murah coba puasa enak makan jadwal ubah kayak spg periksa runway jam etd citilink jam sms terbang maju
232,"Setelah sekian lama tidak menggunakan maskapai Citilink, saya menemukan yang unik dari Citilink ini. Ternyata saat memberikan sapaan kepada penumpang, baik di awal dan di akhir (setelah landing), pramugari memberi pantun sebelum memberikan informasi penerbangan lebih lanjut.",1,sekian maskapai citilink temu unik citilink sapa tumpang landing pramugari pantun informasi terbang
233,"Citilink merupakan salah satu maskapai yang sering kami gunakan pada saat bepergian karena harganya yang murah, pilihan destinasi yang cukup banyak, serta tepat waktu.",1,citilink salah maskapai pergi harga murah pilih destinasi
234,"Harga ekonomis tetapi tidak murahan. Layanan tetap optimal. Tetap mengedepankan ketepatan waktu. Take off dan landing yang mulus, Crew yang ramah. Good branding dengan oleh-oleh Pantunnya yang khas dan unik.",1,harga ekonomis murah layan optimal depan tepat take off landing mulus crew ramah good branding oleholeh pantun khas unik
235,"Terkesan dengan penerbangan Citilink PP dari/ke CGK-DPS. Ketika terbang ke DPS, crew menyapa dengan pantun, cukup kreatif. Jadwal penerbangan on time, bahkan dari DPS dan CGK pesawat bergerak 10 menit lebih awal dari yang dijadwalkan. Check-in juga lebih mudah karena memfasilitasi web check-in sampai 7 hari sebelum penerbangan.",1,kes terbang citilink pp darike cgkdps terbang dps crew sapa pantun kreatif jadwal terbang on dps cgk pesawat gerak menit jadwal checkin mudah fasilitas situs checkin terbang
236,"Kali ini ulasan untuk pengalaman penerbangan kami dengan Citilink dalam rangka liburan rutin kami ke Bali di tahun 2017. Sebenarnya untuk ke Bali kami lebih sering menggunakan Maskapai GA yang masih satu perusahaan dengan Citilink. Tetapi kali ini kami memilih untuk kembali mencoba menggunakan Citilink.  Sabtu 22 April 2017 QG644 SUB-DPS pk 12.55, penerbangan tepat waktu, cukup nyaman, pelayanan juga cukup baik...kami cukup puas dengan Citilink, Maskapai yang cukup kami rekomendasikan, terutama dari segi harga :D",1,kali ulas alam terbang citilink rangka libur rutin bal bal maskapai usaha citilink kali pilih coba citilink sabtu april qg subdps pakai terbang nyaman layan baikkami puas citilink maskapai rekomendasi segi harga
237,"Smooth take off dan landing sudah tidak diragukan lagi. Jadwal keberangkatan tepat waktu. FA yang sangat sabar menghadapi rombongan penumpang 'ajaib' yang akan balik ke Medan. :D Makanan enak, pesawat bersih, kursi nyaman, top dah!",1,smooth take off landing ragu jadwal berangkat fa sabar hadap rombong tumpang ajaib medan makan enak pesawat bersih kursi nyaman top
238,"bagi saya mengunakan maskapai citilink sangat bagus,dengan ketepat waktu,pramugari nya yang rama,pesawat nya juga oke bangett",1,maskapai citilink bagusdengan tepat waktupramugari nya ramapesawat nya oke bangett
239,"Penerbangan dengan Citilink cukup menyenangkan, selain tepat waktu pelayanan yang diberikan juga baik. Sebelum dan sesudah terbang crew pesawat penyampaikan pantun yang menghibur.",1,terbang citilink senang layan terbang crew pesawat sampai pantun hibur
240,"setelah sampek bandara sukarno hatta dan tahu tiket batik air saya hangus, langsung deh pesen citilink via tiket.com (bisa pakai CC sih). Pelayanan yang ramah serta pengumuman dari crew yang menghibur (ada selingan pantun), membuat nyaman anak-anak saya",1,sampek bandara sukarno hatta tiket batik air hangus langsung deh pesan citilink via tiketcom pakai cc sih layan ramah umum crew hibur seling pantun nyaman anakanak
241,Penerbangan menggunakan Citilink indonesia ke bali termasuk ontime dan pelayananya cukup bagus dan khusus ny tidak lupa dengan Pantuners nya,1,terbang citilink indonesia bal ontime layan bagus khusus ny lupa pantuners nya
242,Salah satu memilih maskapai ini adalah terbang dengan murah dan tetap menjaga keselamatan. Pelayanan di dalam kabin yang segar krn pesawat baru. Shg ketepatan penerbangan menjadi salah satu alasan memilih..  Sukses,1,salah pilih maskapai terbang murah jaga selamat layan kabin segar pesawat tepat terbang salah alas pilih sukses
243,"pesawat langganan ku dan keluarga untuk setiap penerbangan pekanbaru-jogja-pekanbaru. karena cuma citilink yang ada direct flight pekanbaru-jogja-pekanbaru. pesawat nya lumayan on time, dari 10 kali penerbangan adalah 1 kali delay, waktu itu yg naik kebetulan ibu ku. tapi sekali nya delay paraaah, harusnya berangkat jam 8 baru berangkat hampir jam 11 an pakai transit di jakarta. tapi sofar pelayanan nya pun ramah, bahkan saya pede tidak bawa termos untuk buat susu anak saya, karena bisa minta di pesawat, dan dilayani dengan ramah.",1,pesawat langgan ku keluarga terbang pekanbarujogjapekanbaru citilink direct flight pekanbarujogjapekanbaru pesawat nya lumayan on kali terbang kali delay ku nya delay paraaah berangkat jam berangkat jam an pakai transit jakarta sofar layan nya ramah pede bawa termos susu anak pesawat layan ramah
244,"Penerbangan dengan Citilink sangat menyenangkan. Pesawat bagus, pramugari/pramugara yang ramah, pantun yang cukup membuat tersenyum, selalu soft landing, dan terakhir kali terbang dengan citilink penumpang satu pesawat dapat souvenir menarik dari Sidomuncul.",1,terbang citilink senang pesawat bagus pramugaripramugara ramah pantun senyum soft landing kali terbang citilink tumpang pesawat souvenir tarik sidomuncul
245,"Penerbangan yang menyenangkan dengan pesawat yang masih baru serta penyejuk dalam cabin yang sangat dingin. Keberangkatan juga ontime,",1,terbang senang pesawat sejuk cabin dingin berangkat ontime
246,"1 hari sebelum keberangkatan, ada pemberitahuan bahwa ada keterlambatan jadwal. Sangat membantu karena diberitahukan 1 hari sebelumnya, sehingga tidak terlalu lama menunggu di bandara.  Untuk maskapai LCC, fasilitas yang diberikan Citilink memuaskan. Terlebih lagi saat sudah mendarat di tujuan, ada beberapa pantun jenaka yang diselipkan saat ucapan terima kasih saat pesawat akan mendarat hingga pesawat berhenti. Sangat menghibur!",1,berangkat pemberitahuan lambat jadwal bantu diberitahukan tunggu bandara maskapai lcc fasilitas citilink muas darat tuju pantun jenaka selip ucap terima kasih pesawat darat pesawat henti hibur
247,"Pertama kali naik citilink, dpt tiket dgn harga yg bagus, dan ternyata sangat on time, pramugari nya ramah, dan sangat membantu",1,kali citilink tiket harga bagus on pramugari nya ramah bantu
248,maskapai low budget untuk travelers low budget...sempat delay 20 min karena menunggu pesawat dalam tujuan HLP ke MLG ..namun kami ttp enjoy karena judulnya mau liburan..hehe..dan lucunya ada selipan pantun saat kami sudah sampai di airport tujuan..unik sekali ...trims citilink..,1,maskapai low budget travelers low budgetsempat delay min tunggu pesawat tuju hlp mlg ttp enjoy judul liburanhehedan lucu selip pantun airport tujuanunik trims citilink
249,"Tidak dapat dipungkiri kualitas maskapai yang satu ini lebih baik dari maskapai lain dengan harga yang sama. Jarang delay dan pelayanan FA cukup baik. Dibandingkan singa, saya lebih pilih citilink meskipun lebih mahal sedikit tapi tidak mengecewakan.",1,dipungkiri kualitas maskapai maskapai harga jarang delay layan fa banding singa pilih citilink mahal kecewa
250,pelayanan yang baik dan ramah adalah hal yang saya rasakan ketika melakukan perjalanan bisnis dengan maskapai ini. pilot dan semua awak pesawat yang berpengalaman terlihat dari pelayanan selama penerbangan,1,layan ramah rasa jalan bisnis maskapai pilot awak pesawat alam layan terbang
251,"Suka pakai penerbangan ini. Harganya murah dan anak kecil (anak saya 3 tahun) dapat diskon 25% :). Sudah beberapa kali terbang belum pernah delay yang berarti, hanya delay 20 menit, masih bisa ditolerir :)",1,suka pakai terbang harga murah anak anak diskon kali terbang delay delay menit tolerir
252,"Penerbangan kali ini cukup puas, keberangkatan tepat waktu, pramugari siap membantu mencarikan kursi dan juga membantu menertibkan barang bawakan kami di kabin",1,terbang kali puas berangkat pramugari bantu cari kursi bantu tertib barang bawa kabin
253,"Penerbangan menggunakan maskapai Citilink tidak mengecewakan, selain memiliki jadwal penerbangan yang tepat waktu serta konsistent membuat kami lebih percaya bahwa maskapai ini akan berkembang ke arah yang lebih baik, alasannya dari sisi pelayanannya yang kami bisa dikatakan BAIK, RAMAH dan BERTANGGUNG JAWAB. Disamping itu pada saat lepas landas maupun landing pesawat membuat peserta dari group kami tidak risau dan cenderung menyenangkan serta berkesan",1,terbang maskapai citilink kecewa milik jadwal terbang konsistent percaya maskapai kembang arah alas sisi layan ramah tanggung samping lepas landas landing pesawat serta group risau cenderung senang kesan
254,"Suka sekali dengan pelayanan citilink yang tidak kalah dengan pelayanan Penerbangan International kelas atas. Dengan ruangan cabin yang nyaman dan crew yang selalu ramah, selalu membuat saya nyaman dan mempercayakan trip saya selalu dengan Citilink. Namun, saya ingin menambahkan perlunya untuk meningkatkan lagi standar keramahan crew dan dalam hal menerapkan disiplinan penumpang di dalam cabin. Crew harus banyak berlatih untuk mengembangkan personality traits terutama dalam tersenyum dan menjawab pertanyaan dari penumpang. Selain itu juga dapa bertindak tegas namun tidak mngesampingkan keramahannya dalam menerapkan tata tertib di dalam cabin",1,suka layan citilink kalah layan terbang international kelas ruang cabin nyaman crew ramah nyaman percaya trip citilink tingkat standar ramah crew terap disiplin tumpang cabin crew latih kembang personality traits senyum tumpang dapa tindak mngesampingkan ramah terap tata tertib cabin
255,Maskapai Citilink ini merupakan maskapai yang terjangkau dalam segi harga namun memberikan pelayanan yang maksimal. Senang menggunakan maskapai ini karena take off dan landingnya smooth banget. Jadi nyaman dan merasa tenang.,1,maskapai citilink maskapai jangkau segi harga layan maksimal senang maskapai take off landingnya smooth banget nyaman tenang
256,Harganya relatif murah dengan service yang bagus dan nyaman. Saya beberapa kali berpergian dengan Citilink dari bandara Halim,1,harga relatif murah servis bagus nyaman kali pergi citilink bandara halim
257,"Servicenya menyenangkan, bagasi aman sampai tujuan. Hanya sayang inflight mealnya masih harus bayar :)",1,servicenya senang bagasi aman tuju sayang inflight mealnya bayar
258,Terbang dengan Citilink berasa nyaman kuping anak-anak tidak merasa sakit membuat anak tidak rewel dan enak tidurnya,1,terbang citilink asa nyaman kuping anakanak sakit anak rewel enak tidur
259,"saat saya mau pulang liburan dari singapore, melihat harga sg - bdg yang sangat mahal karena sedang libur hari raya. saya memutuskan cari alternatif yg lebih mudah dan murah yaitu melalui batam. dan harga maskapai ini harga sangat murah, fasilitas lumayan ,pelayanan lumayan,",1,pulang libur singapore harga sg bandung mahal libur raya putus cari alternatif mudah murah batam harga maskapai harga murah fasilitas lumayan layan lumayan
260,"pesawat tidak ngaret atau telat, nyaman, dan yg terpenting murah! begitu masuk ke pesawat langsung disambut lagu RAN - dekat di hati. Acnya juga dingin banget, cabin crew nya friendly semuaaa...",1,pesawat telat telat nyaman penting murah masuk pesawat langsung sambut lagu ran hati acnya dingin banget cabin crew nya friendly semuaaa
261,"Saya naik pesawat Citilink untuk menghadiri event Asus Zenvolution 2016 di Bali. Jadwal penerbangannya tepat waktu, lalu pelayanan pramugarinya juga bagus. Yang berkesan adalah pantun yang diucapkan saat akan take off dan landing, cukup menghibur dan ikut melestarikan budaya pantun Indonesia.",1,pesawat citilink hadir acara asus zenvolution bal jadwal terbang layan pramugari bagus kesan pantun take off landing hibur lestari budaya pantun indonesia
262,"Satu dua kali saya menggunakan moda transportasi Citilink ini karena harga terjangkau, namun merasa lebih aman karena Citilink merupakan group Garuda yang dikenal aman dan teliti.Layanan tentu saja sama bagusnya dengan Garuda, namun tak ada snack dan jarak tempat duduk yang lebih dekat dengan tempat duduk di depannya.  Namun sayangnya, meski favorit; Beberapa waktu saya sulit menggunakan moda ini karena jauhnya jarak dari Bintaro ke Halim dimana lebih praktis jika saya ke arah bandara Soetta.",1,kali moda transportasi citilink harga jangkau aman citilink group garuda kenal aman telitilayanan bagus garuda snack jarak duduk duduk depan sayang favorit sulit moda jauh jarak bintaro halim mana praktis arah bandara soetta
263,"Proses web check-in yang simple, tips untuk mendapatkan kursi longgar di samping emergency windowsyakni maka web-check in sesegera mungkin, dari gate ke lokasi pesawat tidak terlalu jauh, hanya saja untuk jadwal 17.30 akhir akhir ini sudah ada perbaikan jika dibanding sebelumnya yang cenderung sering delay",1,proses situs checkin simpel tips kursi longgar samping emergency windowsyakni webcheck in gate lokasi pesawat jadwal baik banding cenderung delay
264,"Di terminal Soekarno Hatta terminal 1C. Mengunakan pesawat Airbus A320-200. Penerbangan murah (budget) anak perusahaan Garuda. Tidak ada class bisnis dan semuanya ekonomi. Tempat duduk kiri kanan tiga tiga. Tempat duduk terbaik di nomor 1 depan dan pintu darurat di nomor 12 dan 14 yang lebih lebar buat kaki dan harus menambah biaya. Awak cabinnya suka berpantun dan mungkin ini ciri khas pelayanan Citilink. Makanan dan minuman bisa pesan dan bayar di tempat. Makanan rata rata 50 ribu, roti 20 ribu dan minuman 15 ribuan. Awak cabin profesional dan sangat membantu. Tiket pesawat sudah termasuk bagasi 20 kg.",1,terminal soekarno hatta terminal c pesawat airbus a terbang murah budget anak usaha garuda class bisnis ekonomi duduk kiri kanan duduk baik nomor pintu darurat nomor lebar kaki tambah biaya awak cabinnya suka pantun ciri khas layan citilink makan minum pesan bayar makan ribu roti ribu minum ribu awak cabin profesional bantu tiket pesawat bagasi
265,"Maskapai ini adalah salah satu favorit saya karena harga tiketnya tidak mahal, jika beli jauh-jauh hari sering ada tiket promo. Dan sering tepat waktu. Pelayanan ramah, sama halnya dengan maskapai low cost lainnya tidak ada snack, jika mau makanan bisa beli sendiri karena mbak pramugari akan menawarkan.",1,maskapai salah favorit harga tiket mahal beli jauhjauh tiket promo layan ramah hal maskapai low ongkos snack makan beli mbak pramugari tawar
266,"boarding dan landing dilakukan tepat waktu. kursi pesawat cukup nyaman. karena memilih kursi di ekor pesawat dimana hanya ada sedikit penumpang, saya mendapat space lebih untuk merenggangkan kami.",1,boarding landing kursi pesawat nyaman pilih kursi ekor pesawat mana tumpang space renggang
267,"citilink anak dari garuda, tingkat keramahan oke seperti garuda. flight dari halim ke palembang, meski bukan bandara besar tapi okelah",1,citilink anak garuda tingkat ramah oke garuda flight halim palembang bandara oke
268,"Dengan khas Citilink yang membacakan pantun di kabin, dan bisa dibilang efiisen, karena harganya bersaing dan amat murah dibanding maskapai lain. Juga ketepatan waktu yang baik serta waktu terbang yang lebih singkat dibanding maskapai lain menurut saya merupakan benefit yang amat memuaskan.",1,khas citilink baca pantun kabin bilang efiisen harga saing murah banding maskapai tepat terbang singkat banding maskapai benefit muas
269,Saya suka sama citilink karena ada yang terbang dari Halim..... alias dekat rumah... trus on time buanget. Tapi yang bikin citilink berbeda adalah pantun2 lucu yang suka dilontarkan awak pesawat pas mau take off maupun landing. Hehehe... suka bikin ketawa sendiri. Masukkan nya cuma satu... kok jarak antara satu tempat duduk dan yang lainnya semakin lama semaki pendek yak...?,1,suka citilink terbang halim alias rumah on banget bikin citilink beda pantun lucu suka lontar awak pesawat pas take off landing hehehe suka bikin tertawa masuk nya jarak duduk semak pendek yak
270,"penerbangan menggunakan citilink sangat tepat waktu, dengan pilot dan awak kabin yang ramah serta diselingi pantun jenaka yang membuat hiburan tersendiri bagi penumpang. menggunakan armada pesawat yang baru membuat penerbangan aman dan nyaman. harga yang murah menjadi pertimbangan tersendiri bagi saya",1,terbang citilink pilot awak kabin ramah ling pantun jenaka hibur sendiri tumpang armada pesawat terbang aman nyaman harga murah timbang sendiri
271,"saya suka sama citilink,karna satu group dengan garuda, tapi saya menyayangkan karna tidak ada makanan di citilink, dan baju pramugari nya lumayan bagus sih, tapi bagusan garuda indonesia",1,suka citilinkkarna group garuda sayang makan citilink baju pramugari nya lumayan bagus sih bagus garuda indonesia
272,"Kami terbang tanggal 18 Nov 2016. Di bandara Soeta, 30 menit sebelum jadwal take off penumpang sudah diminta masuk pesawat. 15 menit kemudian pesawat sudah taxi. Tepat sesuai jadwal 10:15 pesawat benar-benar sudah take off. LUAR BIASA !! Terimakasih Citilink.",1,terbang tanggal november bandara soeta menit jadwal take off tumpang masuk pesawat menit pesawat taxi sesuai jadwal pesawat benarbenar take off terimakasih citilink
273,"Pengalaman Pertama Naik Pesawat, diberikan kepercayaan kepada Citilink. Wow, awalnya degdeg-an, tetapi sewaktu pesawat sudah di atas, jantung sudah tenang. Menurut saya, pesawat citilink sangat on time dalam pelayanannya, ramah, dan terjangkau.",1,alam pesawat percaya citilink wow deg-degan pesawat jantung tenang pesawat citilink on layan ramah jangkau
274,"Biasanya naik pesawat termasuk layanan makanan, tapi citilink harus bayar lagi untuk mendapat makanan. Ternyata kuliner citilink cukup beraneka ragam dan rasanya maknyus banget.",1,pesawat layan makan citilink bayar makan kuliner citilink aneka ragam maknyus banget
275,"Dua hal yang membuat saya suka naik Citilink adalah ketepatan waktu keberangkatan dan ketersediaan tempat keberangkatan di Halim PK. Beberapa kali naik maskapai ini, mereka cukup tepat waktu. Saat landing pun lumayan smooth. Satu hal lagi yang bikin unik adalah pantun di tiap akhir penerbangan. Tapi di luar semua itu, saya lebih pilih Citilink karena bisa berangkat atau pulang lewat Halim yang dekat dengan rumah. Sayangnya belum semua rute bisa terbang/balik dari dan ke Halim.",1,suka citilink tepat berangkat sedia berangkat halim pakai kali maskapai landing lumayan smooth bikin unik pantun terbang pilih citilink berangkat pulang halim rumah sayang rute terbangbalik halim
276,"Pemesanan tiket hingga tiba ditempat tujuan tidak mengalami kendala sedikitpun, awak kabin siap sedia membantu, kursi dan interior kabin cukup nyaman jaraknya / tidak sempit. Recommeded lah kalau mau terbang pakai citilink",1,mesan tiket tempat tuju alami kendala sedikit awak kabin sedia bantu kursi interior kabin nyaman jarak sempit recommeded terbang pakai citilink
277,Seperti biasanya apabila menggunakan maskapai citilink begitu nyaman dan menyenangkan apalagi pramugari dan pramugaranya yang begitu ramah,1,maskapai citilink nyaman senang pramugari pramugara ramah
278,"Maskapai Citilink walaupun termasuk LCC selama ini selalu memenuhi On Time Performance, tepat waktu untuk terbang bahkan pernah mengalami mendarat lebih cepat dari jadwal",1,maskapai citilink lcc penuh on performance terbang alami darat cepat jadwal
279,"Terbang bersama citilink memang myaman dan harga tiketnya lebih terjangkau, sangat rekomendasi buat traveler yang punya dana pas pasan atau untuk menghemat biaya tiket, pantunnya saat mau terbang sangat menghibur? Mantap pantunnya",1,terbang citilink myaman harga tiket jangkau rekomendasi traveler dana pas pas hemat biaya tiket pantun terbang hibur mantap pantun
280,"Citilink jurusan Solo dari Jakarta pagi hari berangkat dari Juanda. Tepat waktu tak ada delay. Maskapai yang didominasi Hijau segar sekarang semakin baik. Tidak disediakan sarapan pagi namun bagi yang menginkan bisa memesan di dalam pesawat. Variasi makanan cukup banyak. Dari makanan berat seperti Nasi Goreng Ayam Panggang, Spagety saus Bolognaise, Nasi Ulam Empal, Nasi Uduk dll dengan nkisaran harga Rp 50,000,- Makanan snack ringan sekitar @ Rp 20.000,- . Daftar Menu Makanan, Majalah Citilink semua tersedia lengkap. Bahkan Bus shuttle ke dan dari Airport juga tersedia dengan Schedule2 yang telah ditentukan dengan Biaya Rp.40.000,-. Citilink banyak mengalami kemajuan . Betterfly Citilink",1,citilink jurus solo jakarta pagi berangkat juanda delay maskapai dominasi hijau segar sedia sarap pagi menginkan mes pesawat variasi makan makan berat nasi goreng ayam panggang spagety saus bolognaise nasi ulam empal nasi uduk lain nkisaran harga rupiah makan snack ringan rupiah daftar menu makan majalah citilink sedia lengkap bus shuttle airport sedia schedule tentu biaya rupiah citilink alami maju betterfly citilink
281,"Meskipun flight sedikit delay, tapi flight crew masih tetap ramah dan semangat dalam melayani customer. Pesawat dalam kondisi bagus dan bersih, dan kami landed safely di jakarta.",1,flight delay flight crew ramah semangat layan customer pesawat kondisi bagus bersih landed safely jakarta
282,"Saya sudah beberapa kali menggunakan maskapai Citlink, yang saya alami adalah selalu on time (Makassar - Surabaya), mendarat aman dan mulus... semoga tetap dipertahankan. Low cost carrier, tidak ada makanan/minuman/snack... tapi untuk penerbangan pendek tidak jadi masalah... bawa minuman botol/snack sendiri saya kira cukup. Yang penting on time dan penerbangan aman dan selamat. Kalau perjalanan panjang sebaiknya gunakan maskapai lain dengan fasilitas yang lebih.",1,kali maskapai citlink alami on makassar surabaya darat aman mulus moga tahan low ongkos carrier makananminumansnack terbang pendek bawa minum botolsnack on terbang aman selamat jalan maskapai fasilitas
283,"AC di pesawat ini sangat dingin, itu menyenangkan. Berbeda dari maskapai penerbangan yang lainnya, Citilink punya cara untuk membuat penumpang selalu ingat dengan nya. Ya, Citilink selalu menyambut dan melepas para penumpang dalan penerbangan dengan pantun yang menghibur.",1,ac pesawat dingin senang beda maskapai terbang citilink tumpang nya ya citilink sambut lepas tumpang jalan terbang pantun hibur
284,Pertama kali merasakan penerbangan Palembang - Bandung untuk penerbangan sore hari. Waktu boarding on time dan perjalanan menuju bandung walaupun cuaca kurang bagus namun tetap terkendali dan mendarat dengan nyaman di Bandung. Jarak foot rest juga pas untuk ukuran saya setinggi 181 cm.,1,kali rasa terbang palembang bandung terbang sore boarding on jalan bandung cuaca bagus kendali darat nyaman bandung jarak foot rest pas ukur cm
285,"Penerbangan saya bersama Citilink kali ini sangat berkesan. Meskipun pesawat mengalami beberapa kali guncangan kecil akibat hujan dan awan yang tebal, namun pantun-pantun jenaka yang disampaikan oleh cabin crew dapat membuat penumpang tersenyum.",1,terbang citilink kali kesan pesawat alami kali guncang akibat hujan awan tebal pantunpantun jenaka cabin crew tumpang senyum
286,"citilink selalu jadi pilihan utama pesawat low cost carrier buat Saya, sudah sejak lama Saya menjadi pelanggan maskapai ini. leg room tidak sempit, nyaman, dan yang paling identik dengan citilink adalah pantun. awak kabin pasti akan berpantun sebelum take off ataupun landing, tapi Sayangnya harga tiket citilink kadang tidak terlalu jauh atau bahkan lebih mahal dari maskapai induknya.",1,citilink pilih utama pesawat low ongkos carrier langgan maskapai leg room sempit nyaman identik citilink pantun awak kabin pantun take off landing sayang harga tiket citilink kadang mahal maskapai induk
287,"Penerbangan sangat puas walau suka delay tapi masih wajar, maskapai pilihan kedua untuk terbang dalam negeri.",1,terbang puas suka delay wajar maskapai pilih terbang negeri
288,"Perjalan gathering sangat berkesan, pramugari sangat ramah, dan kami tidak harus naik biss dari boarding pass. Walau kelas economy tapi pelayanan VIP, terima kasih City link telah antar kami",1,jalan gathering kesan pramugari ramah biss boarding pass kelas economy layan vip terima kasih city taut
289,"banyak berita dan cerita sahabat tentang buruknya pelayanan transportasi udara di Indonesia tidak saya temukan selama saya menggunakan jasa citilink, kemudahan pemesanan tiket, cek seat & flight dengan teknologi ( android ), boarding mudah secara online dan pastinya pelayanan ramah dari para staff citilink, hal tersebut mengapa saya selalu menggunakan jasa penerbangan ini, oh iya kelupaan, yang pasti Pilotnya canggih, gak terasa take off dan landingnya, mantaabb...!!!",1,berita cerita sahabat buruk layan transportasi udara indonesia temu jasa citilink mudah mesan tiket cek seat flight teknologi android boarding mudah online pasti layan ramah staff citilink jasa terbang oh iya lupa pilot canggih take off landingnya mantaabb
290,"beberapa kali menggunakan layanan maskapai ini tidak pernah mengecewakan, ontime, jarang delay (saat saya menggunakan tidak penah delay), FA nya ramah dan take off serta landing yang halus bgt",1,kali layan maskapai kecewa ontime jarang delay penah delay fa nya ramah take off landing halus banget
291,"Naik citilink pertamakali terkejut dengan kondisi kursi yang seperti naik bis. tapi ya sesuailah dengan harga pesawat. Tapi yang bikin gembira adalah ketika pramugari awak pesawat berpantun setiap bikin pengumuman, bikin terpingkal pingkal..",1,citilink pertamakali kejut kondisi kursi habis ya sesuai harga pesawat bikin gembira pramugari awak pesawat pantun bikin umum bikin pingkal pingkal
292,"mencari penerbangan langsung dari halim ke juanda emang gak banyak, cuma ada 2 maskapai yang melayani penerbangan ini. Tapi maklum anak kuliahan ya pasti cari yang murah meriah hehe. Gak cuma murah sih tapi menurutku not bad lah, jadwal penerbangannya tepat waktu, daan surprisingly pesawatnya PK GLH ex All Nippon Airways, jadi pas boarding ada lagu boarding songnya ANA hehehe",1,cari terbang langsung halim juanda emang maskapai layan terbang maklum anak kuliah ya cari murah riah hehe murah sih turut not bad jadwal terbang daan surprisingly pesawat pakai glh contoh all nippon airways pas boarding lagu boarding songnya ana hehehe
293,"Tepat waktu dan cukup nyaman, pelayanan cukup memuaskan. Kru Flight Attendance nya cukup membantu saat kita perlukan. Nunggu bagasinya juga tidak terlalu lama, sehingga tidak memerlukan waktu lama mengambil bagasi.",1,nyaman layan muas kru flight attendance nya bantu perlu nunggu bagasi ambil bagasi
294,"Pada Tanggal 18 September 2016 saya mengadakan perjalanan dari Jakarta, Indonesia (HLP-Halim Perdanakusuma Intl.) ke Yogyakarta, Indonesia (JOG-Adisucipto Intl.) Menurut saya pelayanan sudah cukup memuaskan dengan biaya yang dikenakan. Terimakasih Citilink.",1,tanggal september ada jalan jakarta indonesia hlphalim perdanakusuma intl yogyakarta indonesia jogadisucipto intl layan muas biaya kena terimakasih citilink
295,"Pertama kalinya saya terbang dengan Citilink. Proses web check-in dan drop baggage cukup lancar meskipun pesawat delay beberapa menit dan sempat ada perpindahan gate mendekati waktu boarding. Staff dan pramugarinya ramah dan informatif, interior pesawat bersih, namun sandaran kursinya agak kurang nyaman.",1,kali terbang citilink proses situs checkin drop baggage lancar pesawat delay menit pindah gate dekat boarding staff pramugari ramah informatif interior pesawat bersih sandar kursi nyaman
296,jika ada LCC terbaik maka Citilink lah yang saya pilih. dengan 99% On Schedule. Tidak pernah terlambat dan pelayanan awak kabin cukup ramah. saya lebih memilih maskapai ini karena ketepatan waktunya. Pesawat yang digunakan pun bagus. Landing juga terasa mulus walaupun di Jogja yang notabene landasannya pendek.,1,lcc baik citilink pilih on schedule lambat layan awak kabin ramah pilih maskapai tepat pesawat bagus landing mulus jogja notabene landas pendek
297,"Saya baru pertama kali naik Citilink. Pelayanan di darat cukup baik. Pramugari cukup baik, akan lebih baik kalau senyumnya lebih tulus. Jadwal lumayan tepat. Penerbangan lancar. Tempat duduk cukup nyaman.",1,kali citilink layan darat pramugari senyum tulus jadwal lumayan terbang lancar duduk nyaman
