,text,label,clean_text
99,"  Jakarta to Denpasar. I will not book Lion Air ever again. They just emailed us that our flight is moved to an earlier flight but we cannot make it because we live far from the airport. When we called after a gazillion times - they asked us to pay additional charges if we want to move our flight. That is totally wrong because they just informed us hours before our flight and they are the ones who moved our flight first not us. We ware unable to contact them even if we called, emailed, facebook messaged, instagram messaged, chat and all. Their service is very poor and they do'nt accomodate their passengers at all. We also asked for the advisory during the Mount Agung eruption but they did not advice and they only told us that there are no threats at all even if other airlines already allowed flight change. Never ever book in this airlines if you want a convenient flight. They are unreasonable, rude and only wants your money.",0,jakarta denpasar book ever emailed us moved earlier cannot make live far airport called gazillion times asked us pay additional charges want move totally wrong informed us hours ones moved first us ware unable contact even called emailed facebook messaged instagram messaged chat service poor dont accomodate passengers also asked advisory mount agung eruption advice told us threats even airlines already allowed change never ever book airlines want convenient unreasonable rude wants money
100,"  Singapore to Jakarta. I was supposed to board on 20.40 pm and got delayed until 00.50. I'm writing this while waiting and still hasn't boarded. A very bad airline and service. No one told me if it got delayed I have to asked the information desk each time it got delayed, again and again and again. There is no compensation given as well nor any apology said from the airline. I don't recommend ever taking this aircraft.",0,singapore jakarta supposed board pm got delayed im writing waiting still hasnt boarded bad airline service one told got delayed asked information desk time got delayed compensation given well apology said airline dont recommend ever taking aircraft
101,"  Jambi to Jakarta. Lion Air is infamous for delays. I took this flight because this was the lowest price and the most suitable schedule. The flight was okay, surprisingly no delay, but the FA was not hospitable. no IFE or inflight meal for purchase, maybe because it was just a short flight.",0,jambi jakarta infamous delays took lowest price suitable schedule okay surprisingly delay fa hospitable ife inflight meal purchase maybe short
102,"  Denpasar to Lombok. Worst airline to date. They're never punctual for their flights and always due to operational delay. Terrible service recovery. Why can other airlines do it and not this one? Honestly, they don't deserve my time for a long review. In fact, 1 star is too much of a compliment. They should really think about the management or rather go out of service.",0,denpasar lombok worst airline date theyre never punctual flights always due operational delay terrible service recovery airlines one honestly dont deserve time long review fact star much compliment really think management rather go servic
103,  Singapore to Jakarta. Nothing good to say. Aircraft is outdated and dirty. Seat pitch is extremely tight. Cabin crew is not friendly. Delayed by 1.5 hours.  Overall it is extremely bad and have bad time management. Would not recommend Lion Air.,0,singapore jakarta nothing good say aircraft outdated dirty seat pitch extremely tight cabin crew friendly delayed hours overall extremely bad bad time management would recommend
104,"  Lombok to Bali. This airline is always late! I have missed connections because of them. After flying with them throughout my whole trip to Indonesia (big mistake), my last flight was finally on time. Unfortunately, they damaged my surfboard on that flight and refused to pay. Actually, they said if I stay in the country for another month, they would repair it for me. Ridiculous! The staff was so confused and had no idea how to handle the situation. After 3 hours of negotiating, my friend got his board repaired. They still refused to repair mine.",0,lombok bali airline always late missed connections flying throughout whole trip indonesia big mistake last finally time unfortunately damaged surfboard refused pay actually said stay country another month would repair ridiculous staff confused idea handle situation hours negotiating friend got board repaired still refused repair min
105,"  Denpasar to Jakarta. Had unpleasant time with Lion Air, both their system or their reaction in handling problem. I have bought the ticket and did web check in/online check in, I bought 2 seats and check in together. And then when we arrived at airport and went to counter to check in luggage the Lion Air officer said very leisurely that one of our seat is not available anymore and the flight was full already. They said their system didn't received out web check in data so the seat now is not available anymore.  And furthermore we have successfully checked in and we didn't late came to airport. Then they give many unreasonable reasons and the officer even said this is not their fault. After long wait and many debate, last minute they let us in to the airplane. We are very disappointed with this unpleasant experience. And we feel really insecure to fly with Lion Air again in the future.",0,denpasar jakarta unpleasant time system reaction handling problem bought ticket web check inonline check bought seats check together arrived airport went counter check luggage officer said leisurely one seat available anymore full already said system didnt received web check data seat available anymore furthermore successfully checked didnt late came airport give many unreasonable reasons officer even said fault long wait many debate last minute let us airplane disappointed unpleasant experience feel really insecure fly futur
106,"  I was scheduled with Lion Air from Singapore to Jakarta scheduled at 9.20 pm there are long queue in Changi airport terminal 3 from 5.30 pm. We have waited for over 1.5 hours in a que alongside many passengers from other Lion air flight which supposed to fly earlier, then suddenly a representative from Lion Air announced that due to technical and operational reason, both flights is canceled and the passengers are given the option to fly through Johor Baru Airport or Full Refund, many passengers opt in to fly for Johor Baru. The registration for transport in Changi Airport was a huge mess only two counters are open to cater two canceled flight, unclear instruction, clearly confused and unresponsive staff from Lion Air, it took us until around 10.30 pm before we can depart to Johor Baru, they provide a SGD$ 10 Voucher for food, went through multiple immigration and finally reached Johor Baru around 12.30am with hundreds of passengers. They say they chartered a flight specifically for us, when we are there, apparentky they uses Malindo Air, we are then proceed to do the recheckin which took us another hour until at least 1.45 AM, the flight information is displayed that the boarding time is at 2 AM, but then again further delay until 3.45 AM when we finally boarded, but not without a borderline demonstration was held by the very irritated passengers.  Malindo Air ground staff did not provide any clear information about what's going on and not even a water for compensation especially for the kids and the senior age passengers, all of them pretend not to know by turning their back to the pasangers and called one security guard for help. No apology are made by the ground staff or security, they provide a very rude attitude to passengers, and finally after a lot of screaming we boarded the plane and depart at 4.20 AM to Jakarta. It was a very bad experience that makes me to warn every reader to avoid Lion Air at all cost whenever is possible. ",0,scheduled singapore jakarta scheduled pm long queue changi airport terminal pm waited hours que alongside many passengers supposed fly earlier suddenly representative announced due technical operational reason flights canceled passengers given option fly johor baru airport full refund many passengers opt fly johor baru registration transport changi airport huge mess two counters open cater two canceled unclear instruction clearly confused unresponsive staff took us around pm depart johor baru provide sgd voucher food went multiple immigration finally reached johor baru around hundreds passengers say chartered specifically us apparentky uses malindo proceed recheckin took us another hour least information displayed boarding time delay finally boarded without borderline demonstration held irritated passengers malindo ground staff provide clear information whats going even water compensation especially kids senior age passengers pretend know turning back pasangers called one security guard help apology made ground staff security provide rude attitude passengers finally lot screaming boarded plane depart jakarta bad experience makes warn every reader avoid cost whenever poss
107,  Denpasar to Lombok. 2.5 hours delay and counting on boarding. No response from the airline staff or gate staff about the expected boarding time. The pricing for the ticket is cheap. However it is known that the Lion Air always delays. Pick a different airline.,0,denpasar lombok hours delay counting boarding response airline staff gate staff expected boarding time pricing ticket cheap however known always delays pick different airlin
108,"Most terrible experience and will never fly Lion Air ever again. We booked a return flight from Singapore to Bali via Jakarta and got an email to tell us our flight from Bali to JKT is delayed by an hour which cut our transit time allowance to only 1 hour instead of 2. Initially, we thought even thou rushed, we probably would be able to make it, but we were terribly wrong. When we arrive to JKT, it took us an overpriced cab (airport shuttle never came) and an hour to get from terminal 2 to terminal 3 only to be told by Lion Air staff that maybe we have to go back to terminal 2 to collect our luggage which is total misinformation. They don't even bother to check and they know nothing when you asked them. Thankfully, we did not go back to terminal 2 or else we will probably miss our connecting flight! The Lion Air flight back was even worse. True to what we believe by now, the short 1 hour transit time is definitely not enough. So during our check in at Bali to return to SG, we asked the staff how we can make it within 15 minutes from the flight landing time to the next boarding gate to board at the stipulated time printed on our boarding pass. It is totally impossible. They are not able to give us an answer how they are going to ensure we can make it to the next flight. We had to demand to see the supervisor who told me Icould disagree with the flight changes but that is not true because there is no option I could indicate i disagree with the flight changes and the email about the schedule change only came later after I booked the flight. Finally he said the staff at jkt will be there to fetch us to our connecting flight. And so, flight at Bali was delayed with no information to let the passengers know. We are supposed to board at 3.30pm and we only boarded 2 hours later with no announcements. We had to also change gates for the boarding and again no announcement at all to inform passengers. It was totally chaotic. When we asked if our next connecting flight is delayed since our first leg of flight is delayed and won't reach in time to take the next flight from JKT to SG, Lion Air staff said no which means we will miss the next flight! In the end, they made all the passengers in the connecting flight (those waiting are not connecting passengers) wait for us for 2 hours to board the plane and take off. Food and beverages sold are very limited. ",0,terrible experience never fly ever booked return singapore bali via jakarta got email tell us bali jkt delayed hour cut transit time allowance hour instead initially thought even thou rushed probably would able make terribly wrong arrive jkt took us overpriced cab airport shuttle never came hour get terminal terminal told staff maybe go back terminal collect luggage total misinformation dont even bother check know nothing asked thankfully go back terminal else probably miss connecting back even worse true believe short hour transit time definitely enough check bali return sg asked staff make within minutes landing time next boarding gate board stipulated time printed boarding pass totally impossible able give us answer going ensure make next demand see supervisor told icould disagree changes true option could indicate disagree changes email schedule change came later booked finally said staff jkt fetch us connecting bali delayed information let passengers know supposed board pm boarded hours later announcements also change gates boarding announcement inform passengers totally chaotic asked next connecting delayed since first leg delayed wont reach time take next jkt sg staff said means miss next end made passengers connecting waiting connecting passengers wait us hours board plane take food beverages sold limit
109,"  Would never fly with them again. Booked business class from Lombok to Denpasar as nothing else was available, received only economy when we got there. Wings Air flight was delayed by 4hrs with no information provided whatsoever. We had to ask 4 times in order to be informed of the delay. Staff was extremely rude. Never book with them if you have a connecting flight!",0,would never fly booked business class lombok denpasar nothing else available received economy got wings delayed hrs information provided whatsoever ask times order informed delay staff extremely rude never book connect
110,"Booked a Lion Air flight from Bali to Jakarta because I had a connecting flight to Europe 4 hrs later after arriving to Jakarta. When checking status of flights same day as I should fly, there's no such flight - checking mail and in the spambox is a mail from Lion Air (late from previous day), saying that my flight is cancelled and I have a ticket for a flight 1 hr later. Fine I thought, mailed the Lion Airs customer service and asked if they know if the flight is on time and how I best can take me from terminal 3 to terminal 2 in Jakarta and explained that is important for me to check in 2 hrs before my connecting flight to Europe. Only answer I got was that it is not possible for me to cancel a flight per e-mail and no other information. Mailed them back asking what kind of customer service is this when not answering any of the questions I asked and told them that I'm not trying to cancel my flight, just trying to make sure that I will get to terminal 2 in time, of course no answer to my second mail. Got to Denpasar 3 hrs before my flight to Jakarta just to meke sure everything's ok, checking in with my old ticket and was told that my flight is 1 hr later as I already knew, asked if the flight is on time, they assured me so. Boarding half an hour later and departed 1 h 15 mins late, landed, waited for my baggage 45 mins, tried to take a shuttle bus to other terminal, it never came, took an overpriced taxi, but it was worth it, and I got to the check in 1 hr before my connecting flight. Only just made it and never been so stressed. Worst airline I ever used and the customer service is a joke! I learned a lesson also, always read feedback before booking anything, if I'd checked feedback on Lion Air before booking I'd chosen another company, I suggest you do the same.",0,booked bali jakarta connecting europe hrs later arriving jakarta checking status flights day fly theres checking mail spambox mail late previous day saying cancelled ticket hr later fine thought mailed airs customer service asked know time best take terminal terminal jakarta explained important check hrs connecting europe answer got possible cancel per email information mailed back asking kind customer service answering questions asked told im trying cancel trying make sure get terminal time course answer second mail got denpasar hrs jakarta meke sure everythings ok checking old ticket told hr later already knew asked time assured boarding half hour later departed h mins late landed waited baggage mins tried take shuttle bus terminal never came took overpriced taxi worth got check hr connecting made never stressed worst airline ever used customer service joke learned lesson also always read feedback booking anything id checked feedback booking id chosen another company suggest
111,"Jakarta to Denpasar and a complete disaster with Lion Air. The flight was 1.5 hours late with no information provided at all. When asked, ground staff shrugged, were rude and said they don't know. All this for a 9pm flight. On the airplane itself, they said the lateness was due to ""operational reasons"". I will never fly them again and wouldn't recommend them either.",0,jakarta denpasar complete disaster hours late information provided asked ground staff shrugged rude said dont know pm airplane said lateness due operational reasons never fly wouldnt recommend eith
112,"Denpasar to Jakarta with Lion Air was a terrible experience. The departure time from Denpasar was 18.15. At the time of check in at 17.15 I am told that flight is on time. Then at 1745 we are told that flight is 30 mins late, and finally the flight departs at 20.45. It landed at 21:50 and we were then left on tarmac for 30 minutes waiting for a bus to pick up and take us to the terminal.",0,denpasar jakarta terrible experience departure time denpasar time check told time told mins late finally departs landed left tarmac minutes waiting bus pick take us termin
113,"You think I would have learned my lesson after 90% or so of flights I have taken with Lion Air have been delayed. Now sitting on the floor in the crowded waiting lounge as no seats are available with another 2 hour delay, just announced at take off schedule. Not fun with 2 small children. Last month my return flight to Bali was delayed by 3 hours each way. Also don't bother with trying to check in on the app. It does not work. I will never book with this airline again. Not worth the problems for the cheaper price.",0,think would learned lesson flights taken delayed sitting floor crowded waiting lounge seats available another hour delay announced take schedule fun small children last month return bali delayed hours way also dont bother trying check app work never book airline worth problems cheaper pric
114,"In a recent business trip to Singapore, my usual airline was booked full. I decided to try Lion Air. I am disabled and require a wheelchair for long walks. That is always a challenge for any airline to get right. My usual airline, AirAsia, does not charge for a wheelchair if arranged up front. Lion charges a whopping 30.00 SGD for a wheelchair. Now my first piece of advice, do not use Lion Air is you need help getting around. I found that the words ""Customer"" and ""Service"" are fairly unknown. Lion is especially bad with that concept. If there was a zero star rating I would readily give them that rating. I am an American, Indonesia extends what is called a ""Visa on Arrival"" to USA and some other countries. When I went to get my boarding pass the Lion Air employee refused to give me a boarding pass because I did not have an Indonesian Visa in my passport. I tried explaining that I get the visa on arrival. He still refused. I asked for his manager and explained it to her. Finally after much deliberation (and showing where I have done this many times before) they issued my boarding pass. The young man apologized that he was only doing his job. Well I am sorry too but warning people of poor service in this forum is mine. In all fairness most of the people were nice but still did not take care of the customer. One young man at Jakarta was helpful but only after paying him an additional 100,000 IDR.",0,recent business trip singapore usual airline booked full decided try disabled require wheelchair long walks always challenge airline get right usual airline charge wheelchair arranged front charges whopping sgd wheelchair first piece advice use need help getting around found words customer service fairly unknown especially bad concept zero star rating would readily give rating american indonesia extends called visa arrival usa countries went get boarding pass employee refused give boarding pass indonesian visa passport tried explaining get visa arrival still refused asked manager explained finally much deliberation showing done many times issued boarding pass young man apologized job well sorry warning people poor service forum mine fairness people nice still take care customer one young man jakarta helpful paying additional idr
115,"The cabin was very hot. We were waiting on the runway for about half an hour, after that, they announced problems with the air-conditioning, but said it would be ok after take-off. Another half an hour, another announcement, only in Indonesian. Everyone onboard got angry (the increasing heat did not help) and started exiting the plane. No staff were able to explain what was going on - they only word was 'sorry'. People deboarded and were arguing while standing on the runway for another 15 minutes. Then we were shuffled to back to the terminal and told to wait for a replacement aircraft. Their ineptitude to tell us what's going on really surprised me. Never flying with Lion Air again.",0,cabin hot waiting runway half hour announced problems airconditioning said would ok takeoff another half hour another announcement indonesian everyone onboard got angry increasing heat help started exiting plane staff able explain going word sorry people deboarded arguing standing runway another minutes shuffled back terminal told wait replacement aircraft ineptitude tell us whats going really surprised never fli
116,"Nias to Medan with Lion Air, and I arrived 2 hours prior to my 9:30am domestic flight only to be told it had been cancelled and they had very kindly put me on the 7am flight - but failed to send an email to inform me! Then they charged me extra to put my surfboards on a 10:30 flight which was delayed by a further hour. This resulted in me missing my international flight. No compensation, zero customer service.",0,nias medan arrived hours prior domestic told cancelled kindly put failed send email inform charged extra put surfboards delayed hour resulted missing international compensation zero customer servic
117,"The flight was shown as on-time but when I approached the desk and was told by staff it was delayed by 10 minutes, then told 20 minutes, an hour later we were asked to walk to another gate to a replacement plane. Once seated another passenger showed me his boarding pass that was the same seat as mine. The cabin crew tried telling me I was in the wrong seat, despite me showing my pass that she claimed was one row. I pointed out that row was already full, and I offered to move to the adjacent seat next seat. No explanation or was forthcoming for duplicate boarding passes. ",0,shown ontime approached desk told staff delayed minutes told minutes hour later asked walk another gate replacement plane seated another passenger showed boarding pass seat mine cabin crew tried telling wrong seat despite showing pass claimed one row pointed row already full offered move adjacent seat next seat explanation forthcoming duplicate boarding pass
118,Checked in the night before it simply said schedule changed and please call this number. Found out they had moved me onto the morning flight which was less than 12 hrs later. Now what would happen to people who do not online check-in I hate to fathom. I received no email or text regarding this change. Arrived at the airport the next morning and explained that I had a whole day planned in Yogyharata and because of this flight change I also would now have a 14 hr transit (instead of 2) in Denpasar. I was reasonable and asked for use of a lounge in Denpasar to wait it out. The counter staff explained that there was nothing else they could do because they do not have a lounge in Denpasar. I simply left it and will do any further talking with my feet.,0,checked night simply said schedule changed please call number found moved onto morning less hrs later would happen people online checkin hate fathom received email text regarding change arrived airport next morning explained whole day planned yogyharata change also would hr transit instead denpasar reasonable asked use lounge denpasar wait counter staff explained nothing else could lounge denpasar simply left talking feet
119,"Arrived slightly late for this flight and was told it was on time and that check in had closed and I had to buy a new ticket. When I got to the gate I found out my original flight was in fact late but response was inadequate and uncaring. Boarding was late and when I finally got on I was told that the flight was full and I had to check in my carry on. When I told them I had a laptop in there I was told to take it out and sit with the laptop on my lap. I asked for a bag to put my computer in but got nothing. We waited an additional hour on the runway with no explanation. When I asked the steward he said ""I'm not sure maybe it's because they're backed up"". This was not the first time I've endured terrible delays and ridiculous responses from staff. I will never fly Lion again.",0,arrived slightly late told time check closed buy new ticket got gate found original fact late response inadequate uncaring boarding late finally got told full check carry told laptop told take sit laptop lap asked bag put computer got nothing waited additional hour runway explanation asked steward said im sure maybe theyre backed first time ive endured terrible delays ridiculous responses staff never fli
120,"Lion Air (operated by Wings Air) Flight from Bali to Lombok was cancelled and then delayed for 6 hours. Check in and boarding processes were chaotic. Information updates were either non existent met with shrugs or told anything to keep us ""satisfied"". Similar experience on return flight but only 3.5 hours late. Avoid these two airlines at all costs.",0,operated wings bali lombok cancelled delayed hours check boarding processes chaotic information updates either non existent met shrugs told anything keep us satisfied similar experience return hours late avoid two airlines cost
121," on June 17th 2012. Booking was good. It was an average experience yes the plane was good (737-900ER with Boeing sky interior) seat pitch was okay. I have no issue with the ""no f&b flight"". It was the worst landing I've experienced. On the return flight on board the older 737-900ER seat pitch was poor and the landing was just the same as before.",0,june th booking good average experience yes plane good boeing sky interior seat pitch okay issue fb worst landing ive experienced return board older seat pitch poor land
122, The seat was terrible with very little leg room the FA's disappeared during the flight no presence at all and the toilet was dirty. On the way back to Jakarta the air conditioner was extremely cold however the mood lighting gave a little comfort and that was the only positive thing I took from the flight.,0,seat terrible little leg room fas disappeared presence toilet dirty way back jakarta conditioner extremely cold however mood lighting gave little comfort positive thing took
123,Jakarta to Solo trip was horrible. Drinks are not given but sold they aren't cold and they don't serve the drinks with ice either. Extremely loud announcements no entertainment. The plane was pretty dirty and my seat pocket didn't have the magazine. In my row only one seat pocket had a magazine.,0,jakarta solo trip horrible drinks given sold arent cold dont serve drinks ice either extremely loud announcements entertainment plane pretty dirty seat pocket didnt magazine row one seat pocket magazin
124,"CGK-DEN-CGK. CGK-DEN delayed by 2 hours to 11am due to technical problems so Lion Air gave a lunch box - not bad but not appetizing. I went to the Manager on Duty to ask for an earlier flight on another airline (as I was planning to return the same day) but they couldn't find a seat on another airline. When I reminded her that Garuda had a flight leaving soon she said she didn't check with Garuda. They were definitely overwhelmed with complaints. The seat was the most uncomfortable seat I've ever been on. I'm only 171cm (5'7"") but my knees touched the seat in front of me. No service onboard not even a glass of water or anybody going around the cabin selling anything. If they dont improve the service I wont use them anymore.",0,cgkdencgk cgkden delayed hours due technical problems gave lunch box bad appetizing went manager duty ask earlier another airline planning return day couldnt find seat another airline reminded garuda leaving soon said didnt check garuda definitely overwhelmed complaints seat uncomfortable seat ive ever im cm knees touched seat front service onboard even glass water anybody going around cabin selling anything dont improve service wont use anymor
125,Flying LionAir (operated by Wings Abadi Air) from Bali to Komodo Airport on 7th Oct. What an absolute nightmare! It started 3 days before trying to re-confirm my flight with them as it has been booked 9 months earlier from the  and I had an email advising slight schedule change the day earlier. We arrive at Bali airport to be met with chaos at check in most disorganised airline ever (and I have travelled many times in the Far East and Africa). It took about an hour to get to the front of the queue when we did the girl checking us in seemed to be having a few problems with the booking but eventually checked us in and took our baggage and issued our boarding passes. We arrive at the gate at the required time to be met again by chaos it appeared all Lion Air and Wings Air flights go from this gate I confirmed with desk clerk we were at the right gate and we sat down and waited the boarding time arrived and past I went back to the desk as we approached the departure time to again be told right gate please wait! The departure time now had passed and it was about an hour past departure time a few flights had been boarded but no news of ours none of the departure boards were working so again I went up for a third time to find out what was happening asked another person to be advised 'Flight Cancelled' and you have to go back to check in. I got the clerk to assist us back to the airline desk and we found out the flight had actually been cancelled the night before they never should have checked us in and took our luggage. The airline were not able to rebook us either on to another flight so we lost our trip to Komodo. The worst of it is we were not the only ones this had happened to it appears other people had been checked in onto flights that had also been cancelled to other destinations. I would not recommend.,0,flying lionair operated wings abadi bali komodo airport th oct absolute nightmare started days trying reconfirm booked months earlier email advising slight schedule change day earlier arrive bali airport met chaos check disorganised airline ever travelled many times far east africa took hour get front queue girl checking us seemed problems booking eventually checked us took baggage issued boarding passes arrive gate required time met chaos appeared wings flights go gate confirmed desk clerk right gate sat waited boarding time arrived past went back desk approached departure time told right gate please wait departure time passed hour past departure time flights boarded news none departure boards working went third time find happening asked another person advised cancelled go back check got clerk assist us back airline desk found actually cancelled night never checked us took luggage airline able rebook us either another lost trip komodo worst ones happened appears people checked onto flights also cancelled destinations would recommend
126,Flew LOP-DPS-CGK 8th Jan. Arrived LOP at 12 for flight - delayed 2.5 hours no announcement or reason given. Told my bag would be transferred in DPS to go direct to CGK. Land in DPS 15.00 for my CGK flight at 15.00 run to check in desk - flight delayed until 15.20. Explain I have an international Qatar flight to Doha at 18.25 told my bag was made priority to come off first and ground staff would be there to assist me when I landed. Land at 15.00 in terminal 3 need to get to terminal 2. No one waiting to assist me another 6 people in the same situation. Took 10 mins for several staff members to understand what's going on and help. Waited at terminal 2 for bags but never turned up. Forced to take Qatar flight without luggage. Check in your bags at your own risk.,0,flew lopdpscgk th jan arrived lop delayed hours announcement reason given told bag would transferred go direct cgk land cgk run check desk delayed explain international qatar doha told bag made priority come first ground staff would assist landed land terminal need get terminal one waiting assist another people situation took mins several staff members understand whats going help waited terminal bags never turned forced take qatar without luggage check bags risk
127,Jakarta to Tarakan via Balikpapan. Seat pitch is the smallest I have seen on any airline. Boarding in Jakarta was from both the front door and rear door. They have assigned seats so people boarding from the rear door were trying to move up to the front of the plane. Needless to say this is impossible. The amount of pushing and shoving is brutal. Left 23 minutes late due to boarding. Inflight nothing is offered on a 2+ hour flight. Flight attendants are young and stay in the galley with the curtain closed. The 737-900ER holds over 225 people. They only have 3 toilets - that's it.,0,jakarta tarakan via balikpapan seat pitch smallest seen airline boarding jakarta front door rear door assigned seats people boarding rear door trying move front plane needless say impossible amount pushing shoving brutal left minutes late due boarding inflight nothing offered hour attendants young stay galley curtain closed holds people toilets that
128,Mataram Lombok to Denpasar. We arrived at the airport 15.00 for our 17.40 flight and according to staff and the monitors the flight was on time. As the departure time passed passengers went to check-in staff and asked what was happening we were informed the flight would be delayed and would depart at 22.15. No reason given for the delays. 22.15 came and still no sign of a flight. At 22.50 I went to the check-in staff and demanded to know what was happening. Nobody knew and they informed us the flight must have been cancelled and we would probably be taken to Denpasar the following morning. Finally a time came in at 00.15am some 10 hrs after we had checked in. I am angry that staff did not keep us informed of what was happening and still today we do not know why the plane was delayed more than 8 hours. Extremely poor service by not only Lion Air but the ground staff as well.,0,mataram lombok denpasar arrived airport according staff monitors time departure time passed passengers went checkin staff asked happening informed would delayed would depart reason given delays came still sign went checkin staff demanded know happening nobody knew informed us must cancelled would probably taken denpasar following morning finally time came hrs checked angry staff keep us informed happening still today know plane delayed hours extremely poor service ground staff wel
129,Flight Jakarta to Bali was 2 hours delayed. Return flight 3 hours delayed. I tried to call their service center several times but no one answers the phone. No notification of delays until you get to the airport. Time is extremely important when traveling. It is obvious that despite their reasonably low fares they don't care for their customers. I will never fly this airline again.,0,jakarta bali hours delayed return hours delayed tried call service center several times one answers phone notification delays get airport time extremely important traveling obvious despite reasonably low fares dont care customers never fly airlin
130,CGK - Lombok DPS - CGK on new 737-900. Using the domestic terminal in Jakarta it was pretty hectic. One thing that bothered me the crew did not check the name on the boarding pass with our ID. The flight to Lombok was delayed for an hour while we were onboard. Seats and service were decent since we were using the old plane. Getting back from Bali to Jakarta was terrible. Using the new B737-900 the seats was seriously tight - have never flown any plane with seats that uncomfortable.,0,cgk lombok cgk new using domestic terminal jakarta pretty hectic one thing bothered crew check name boarding pass id lombok delayed hour onboard seats service decent since using old plane getting back bali jakarta terrible using new seats seriously tight never flown plane seats uncomfort
131,The service was good compared to other value airlines. The food served was enough and I was contented. I really think that the airline was indeed perfect and more preferable to me.,1,service good compared value airlines food served enough contented really think airline indeed perfect prefer
132,"  I was going with Lion Air on 17th April 2020. As usual, fast check in and punctual both departures and arrival.  Got a window seat on a 737-800 at 15F. The flight went smoothly and it was my first flight with Lion air having a flight entertainment. It uses air-Fi but still in a limited service for playing games and watching film only and couldn't browse from search engine like chrome. I wished they improve more so we can operate your internet browser and social media when in flight. The flight took me on time at arrival airport. Good airline for a budget flyer.",1,going th april usual fast check punctual departures arrival got window seat f went smoothly first entertainment uses airfi still limited service playing games watching film couldnt browse search engine like chrome wished improve operate internet browser social media took time arrival airport good airline budget fly
133, Denpasar to Surabaya. I have been reading a lot of negative reviews but I booked my flight 2 days prior to flying. It was the cheapest option as budget airlines should be. On the day of the flight the flight was 2 hours delayed. They gave every passenger a meal for the inconvenience and then kept apologizing which I think went above and beyond. Would recommend Lion Air to anyone.,1,denpasar surabaya reading lot negative reviews booked days prior flying cheapest option budget airlines day hours delayed gave every passenger meal inconvenience kept apologizing think went beyond would recommend anyon
134,"  Denpasar to Jakarta. Lion Air is better now, even they still have no free baggage but it suits with the price. The ground staff was very helpful, they print out my boarding pass and gave me front seat. The cabin is clean and comfy, their flight attendant were very helpful. The lavatory is clean. Smooth take off and the flight is on time.",1,denpasar jakarta better even still free baggage suits price ground staff helpful print boarding pass gave front seat cabin clean comfy attendant helpful lavatory clean smooth take tim
135,"  Jakarta to Kuala Lumpur. Great airline with easy booking, special services, e.g. wheel chair, friendly staff, and on time flights. They also have advantage of being cheapest at any given time and with Boeing comfortable and spacious leg room, you can't really complain.",1,jakarta kuala lumpur great airline easy booking special services eg wheel chair friendly staff time flights also advantage cheapest given time boeing comfortable spacious leg room cant really complain
136,Flew on Lion Air both legs Surabaya-Jakarta-Surabaya. Both flights were on time even early. For me whose height 180 cm Lion Air's seat pitch was not that bad comfortable enough. Check-in staff were fast and friendly. I did city check in. Since they have a large number of flights to almost all Indonesian cities and a high frequencies on their routes I will strongly recommend to fly on Lion Air for domestic trip.,1,flew legs surabayajakartasurabaya flights time even early whose height cm airs seat pitch bad comfortable enough checkin staff fast friendly city check since large number flights almost indonesian cities high frequencies routes strongly recommend fly domestic trip
137, Flights on time. Brand new planes nice looking interior. They accept US issued credit cards unlike other carriers. 20 kg of luggage is included in the price of ticket.,1,flights time brand new planes nice looking interior accept us issued credit cards unlike carriers kg luggage included price ticket
138," Bengkulu to Jakarta. This is a budget airline and obviously the air fare is very affordable. I have flown this airline six times to and from Bengkulu in the last year. This last trip, unfortunately, the flight was delayed for over 5 hours. Now, I do not speak Bahasa so I was fortunate that my friend is Indonesian and was able to keep me posted, English is barely spoken at the airport and none of the announcements were made in English. They did provide food to all passengers at the airport and also refunded 300,000.00 to everyone for the delay. That was cash on hand. The flight once we left was fine. Its all economy class jet and one hour flight to Jakarta. I was very pleasantly surprised on the refund part of this experience.",1,bengkulu jakarta budget airline obviously fare affordable flown airline six times bengkulu last year last trip unfortunately delayed hours speak bahasa fortunate friend indonesian able keep posted english barely spoken airport none announcements made english provide food passengers airport also refunded everyone delay cash hand left fine economy class jet one hour jakarta pleasantly surprised refund part experi
139,"  Pontianak to Jakarta on board Boeing 737-800 NG. The check in process is smooth and the ground staff was kind and helpful. The cabin crew was nice and polite. This point makes me amazed that The flight was really on time for departure and arrival to Jakarta. Overall, it is good journey with Lion Air and I recommended.",1,pontianak jakarta board boeing ng check process smooth ground staff kind helpful cabin crew nice polite point makes amazed really time departure arrival jakarta overall good journey recommend
140, Excellent flight. The trip was smooth. As I am tall I always like to ask for the aisle seat or the emergency seats. I always get my request. 3 times/day schedules which suits me fine. The airline leaves from  proper not from the low cost terminal in Malaysia.,1,excellent trip smooth tall always like ask aisle seat emergency seats always get request timesday schedules suits fine airline leaves proper low cost terminal malaysia
141,Balikpapan-Manado 18 July 2012. New Fleet B737-800ER nice interior. Departure and arrival was on time. The service was standard. I always choose a seat near emergency door. Cabin crew handling was nice.,1,balikpapanmanado july new fleet ber nice interior departure arrival time service standard always choose seat near emergency door cabin crew handling nic
142,My trip from Changi to Jakarta was pleasant I choose the seat near the emergency door and the leg stretch is very good. The trip back was nice and smooth it is a no gimmick airline. For me you've got what you pay.,1,trip changi jakarta pleasant choose seat near emergency door leg stretch good trip back nice smooth gimmick airline youve got pay
